Device Type,Data Rate Requirement (Mbps),Latency Requirement (ms),Device Mobility,Slice Type,Slice Bandwidth (Mbps),Slice Latency (ms),Slice Throughput (Mbps),Network Load (%),Traffic Type,Traffic Volume (bytes/sec),Peak Traffic Volume (bytes/sec),Jitter (ms),Packet Loss (%),Throughput (Mbps),Network Availability (%),Optimal Network Slice
Camera,10.952322852880384,8.252880464764258,Mobile,mMTC,110.927737073213,9.414360005035164,82.40790086612891,94.63410593026538,Sensor Data,63546.350728571,130022.77495073693,0.6010598770905713,1.7600170789263,90.13693092862516,99.80902097289264,mMTC
Drone,25.355516225516855,45.20043287618862,Mobile,mMTC,35.53487902299984,1.3582889886091531,160.96677717035635,52.589034275421504,Video,32356.509750496927,108703.38135473264,1.6532592235501706,1.7602123837865455,119.64522722865159,99.97537340705591,mMTC
Camera,1.4905803196243521,32.514386325255,Static,URLLC,132.85980114175237,8.764980482915083,53.73761172354254,93.3363775163248,Video,86673.03658262517,168170.7909449028,1.428232146556976,0.23192373035982117,70.02975596802739,99.85901534122037,mMTC
Camera,13.01632144874666,10.207098480603632,Static,URLLC,122.46383068377632,8.126188929593846,21.491782276196318,80.66956461105008,Sensor Data,36027.99327850787,3998.6763293587314,0.545254966073636,1.6093488538086838,116.1213087982115,99.89403824341879,mMTC
Meter,26.111363846335824,27.991875946736645,Static,mMTC,80.94752375720108,8.335351144741354,140.6122374430645,52.22636310102687,Sensor Data,44569.90719742643,198427.721296036,1.1733443958269818,1.7720163751289089,141.11624782231962,99.93205556009245,URLLC
Drone,1.2405793136868852,27.376444217681215,Static,mMTC,22.008274110023844,6.375364553009357,118.31778413390823,68.67991653343356,Sensor Data,98033.00140513743,185862.47984447278,1.8263335126184532,1.633827690637068,61.573907776528394,99.87002606680075,mMTC
Meter,13.595041168189065,7.718084095681714,Static,mMTC,56.12627759138705,1.4672533160854517,87.61494200685733,51.508529712200385,Video,21615.54946197666,30182.219986775865,0.5256531870358938,0.14623198448746802,70.44112879783462,99.91967602063202,mMTC
Camera,25.94452556405554,32.30868666213264,Mobile,mMTC,93.02771519882346,5.852169360557528,154.46751892317187,50.08581488781705,Sensor Data,56519.61724221855,9918.994354777336,1.6462858848170945,1.4407413969900427,38.63106775020775,99.89375348337519,mMTC
Sensor,28.87088777507166,41.3746879514704,Mobile,mMTC,55.984526082793536,4.669760232908803,150.98899152519522,94.82125647555881,Video,86389.46081309525,123645.92045448707,1.606646389667846,0.8053361217071436,30.894524013811257,99.89012473255718,URLLC
Drone,46.32470880623762,38.70536244118152,Mobile,mMTC,123.94840176914201,5.743375773866606,68.54814626538928,87.42891504385179,Video,31551.193621922215,144364.35011262321,0.8274154950247974,1.4828770404048897,116.20599791063124,99.8349024574833,mMTC
Sensor,32.444608350905085,14.13362363738825,Static,URLLC,148.21848090672623,7.662663762592079,153.2656934645814,64.4736003574736,Video,1625.7866451713303,95212.53562317298,0.17285559284684704,0.9718592252225055,94.39452146311996,99.87456072818894,mMTC
Drone,21.02942222523469,43.803163829939514,Static,URLLC,174.0831782151504,6.363645710605848,71.95113806586969,55.68552652867215,Sensor Data,89644.45984987657,55869.61857295805,0.4171644286670828,1.3728985877264306,111.64042035710891,99.83932019395105,mMTC
Meter,46.55238326808686,20.41439745467079,Mobile,mMTC,136.45687136307475,3.6330660087336124,117.61396501182999,52.72162910034333,Sensor Data,62001.24941931161,127939.02081062051,1.0006862133734131,0.6203175920710465,37.696301429780895,99.95025500592673,URLLC
Meter,39.35170767769581,47.59287702313736,Static,URLLC,144.02165982586627,6.395566087633794,46.762104217850364,95.86111653585775,Video,23119.47362377959,127276.5769419613,0.9941589961613277,0.3774770471058553,117.21718410225637,99.82520674668834,mMTC
Meter,10.400441595081006,8.228658390157118,Mobile,mMTC,129.5195357414944,1.7482459877292191,58.591710326748796,81.2778426096352,Sensor Data,27705.831296843957,29921.940163779906,0.3009942945401113,1.8512183995471283,57.38498187415273,99.80807933339811,mMTC
Meter,6.976696886766579,26.87939098339292,Mobile,URLLC,197.38749037028666,1.0482939209558786,88.89988920124674,58.027944383245,Sensor Data,79978.76891321341,159957.38827935504,0.6449519920541301,1.4657022262757813,98.68070821000165,99.8747370240655,mMTC
Meter,33.95267596926528,31.870596972989713,Static,mMTC,66.98010243438347,4.6137522456329325,66.90834726196701,84.07309817239732,Video,64245.58857696049,149977.31714933502,0.8179135069966522,1.892871309170846,129.41407717368327,99.80297246002988,URLLC
Sensor,28.2142166960607,16.14425443135721,Static,mMTC,67.92656249229651,7.81467724981662,36.30850312318212,99.94453580662734,Sensor Data,73286.78852979066,17239.788248534307,1.6516807262885311,1.6335237396087061,98.07934418022612,99.86797394265601,URLLC
Meter,39.58884388274141,39.712108492410245,Static,URLLC,42.74005545593474,8.403708078899546,94.58327054762651,89.4013710195379,Video,57764.51260589443,92653.87713668135,1.8068110113134992,0.5352837978722627,38.129658989851166,99.94828730346391,mMTC
Camera,37.07084997889498,33.21030559148227,Static,URLLC,107.42317865651583,5.948553819767458,99.3739727584261,72.32661534941535,Sensor Data,79025.04762308103,78864.12231903996,1.2467271001675264,1.4312805794211025,82.50933172870012,99.95186674202087,URLLC
Camera,31.447970925946994,5.814924677958,Static,URLLC,37.30910665356595,8.812061976475945,41.18647895726022,90.70883353072142,Sensor Data,82124.53556596485,92655.65827594095,0.6200236925782302,1.1643906458369084,49.16771002093385,99.87209170892142,URLLC
Sensor,49.325917495630165,32.37658658133061,Static,mMTC,68.62638744165866,2.1332336550649984,43.76169538703694,87.21533409552063,Video,38750.9863493173,92420.25296097281,1.402748231940746,0.6258191490842168,89.63264304992616,99.91785848426822,URLLC
Drone,26.91269164046523,27.11652054883009,Mobile,URLLC,106.88256717885048,9.676952697715667,19.842267600067736,54.43265988969874,Sensor Data,90106.05845097371,104952.46389416073,1.8948747220252673,1.7454853521552371,25.669308069530054,99.91792722163255,URLLC
Camera,6.0987349468351315,13.821314076657846,Static,mMTC,192.36721086740312,9.29584302857037,20.007852612930826,96.28483126525903,Sensor Data,50569.43085957925,55657.66895784448,0.30917129152660094,1.5811871363459582,147.6282089805275,99.88239088918529,URLLC
Drone,41.49954145839143,49.80867021767883,Mobile,URLLC,193.48633889123013,6.393135254479985,74.17414920662553,94.20516239698665,Sensor Data,16100.53827135517,94086.09529351091,0.6335638951084073,0.34400814607586616,98.74423776752398,99.9026435588608,mMTC
Sensor,12.966741436112596,45.372298767242675,Mobile,URLLC,153.87324214458005,1.528499116308727,39.19763587214719,79.52797615033163,Sensor Data,21925.605548981435,20169.072958417346,1.1389394184843955,1.1829506648868244,66.52085746941657,99.91851680682201,URLLC
Drone,38.976456333123956,18.162846276307857,Mobile,URLLC,90.06502908362329,5.087825765279259,166.65012148537417,75.40746028542868,Video,73409.09481841375,35584.58968781193,0.7480087598703649,1.5598595523973786,61.559043780885766,99.88372546205095,mMTC
Drone,47.876801252002544,29.348191435937732,Static,mMTC,175.7290292077783,2.6134566501023775,47.90333849926225,61.38706880320619,Video,37796.34694287725,17880.024293574214,1.742363598852621,0.4061793361444326,93.42749453302424,99.9796635747774,mMTC
Drone,34.991377941234894,19.242596295963082,Mobile,mMTC,177.58204434337526,6.655827415696077,25.88366196300681,91.72289448049872,Video,26317.720858980763,37479.066681422395,0.5966851797806972,1.984417197298347,105.73673409846405,99.96430706571208,URLLC
Drone,30.003492967015156,39.89730882362351,Static,URLLC,183.8355285433794,2.7096867522125074,81.6880304298212,71.59432047901663,Video,60516.722884700954,1164.8858204609123,1.7774799228071565,1.2489127728094522,46.64570498681162,99.93340106591488,URLLC
Sensor,23.28911569591451,46.86491449384048,Static,mMTC,135.20450867873834,5.3361789438171865,46.756880226600146,78.96533456055784,Sensor Data,78248.79326320592,7854.801486307754,1.681880474253816,1.7373272479576876,89.37894208863617,99.90734078732088,mMTC
Camera,18.538288366772463,21.14728731114726,Static,mMTC,56.32270320941848,2.85064234174171,25.19194086477082,58.50437424860978,Sensor Data,11011.721923690042,159387.90276912542,0.4193381589292242,1.1378760291343424,130.66834328576772,99.93136964905482,URLLC
Meter,17.973735173105894,41.25129121146323,Static,URLLC,36.39453909872271,2.6366061729611685,139.20003246941042,60.6911379095218,Video,44967.69177393746,40065.72294213137,0.2786828710205165,0.6868866445079324,124.39332816220285,99.95770984526823,URLLC
Drone,32.000448932624735,27.42833942209422,Static,URLLC,184.6595907272234,3.2313121834783796,106.92125196594874,99.26006621121428,Sensor Data,77169.89725462842,104141.97474981475,1.3861847076112632,1.6874395615337947,39.9079011941601,99.8221202369744,URLLC
Camera,37.688019288418424,22.84603525902098,Mobile,URLLC,29.998299461888536,1.2627680996439374,24.406781687353263,74.69999849487111,Video,90372.52130052309,74262.79009261249,0.8586379355699753,0.9500512193807601,66.73572175724797,99.82106297598729,mMTC
Camera,34.08659493947851,47.22898334444464,Static,URLLC,73.26021069883907,7.44503434641879,92.2231264395431,90.78714392017113,Video,1453.6772877479268,66007.08180351036,0.5413870403708846,1.207015795391618,121.75634340994756,99.87185390690897,URLLC
Sensor,10.321300009081355,27.968210992356415,Mobile,mMTC,107.65311806679267,3.7605373871506274,21.40742973182724,91.48650012677166,Sensor Data,65643.38198137443,171463.11279590768,1.8384386031306488,1.1938233491443868,56.7335863328246,99.97929405014135,URLLC
Camera,24.952365417102815,26.03347251158592,Static,URLLC,23.955804717225647,7.2829724854454225,73.46184359631556,99.07551652959859,Sensor Data,59777.39775811233,97399.67392325439,0.2684596909765544,0.21203889389167568,118.7886593073626,99.82587791890678,URLLC
Sensor,39.68618357306162,35.259548088305436,Static,mMTC,183.2442065620839,6.881303965909122,74.94230964308538,99.14520077421572,Video,51822.3226853601,103505.97988331,1.6789537918256592,0.7446778542188839,110.75373646554253,99.89742407396456,URLLC
Drone,24.047351870358284,16.7555390458228,Static,URLLC,71.68177907700229,1.5950139276086794,150.79219515355908,72.84777090957041,Sensor Data,16103.686802380274,91983.55343245056,1.1664430210284706,0.7336523323024242,39.6703132226786,99.84286976553663,mMTC
Drone,27.062852346906944,19.615679185474207,Mobile,URLLC,25.13086380570354,3.8083128231100063,136.32202466126205,97.51601887590891,Video,74204.58973836973,54006.95453844986,0.3317182333431261,0.18303853623540073,109.07583440227143,99.82917697234076,URLLC
Meter,38.671234384455694,46.94206263073802,Mobile,URLLC,198.8461995007733,6.101744799773149,162.99571874584757,68.27272097415374,Sensor Data,39340.31763412065,136745.33095460135,0.8126746518346141,0.29897258174094965,128.02777307257287,99.9665044306969,mMTC
Meter,33.23263266012203,35.533843044662405,Mobile,URLLC,76.05077254715276,9.265610745906475,38.18539238236987,80.38195634333316,Video,23539.046776355433,9721.75853261211,1.1152915610013627,1.1849452666035412,137.46728171726951,99.93175975911836,URLLC
Meter,20.762573583678435,42.19867164969525,Mobile,URLLC,177.8176833473671,4.6118773940365205,103.07111881627488,91.0856214982741,Sensor Data,85017.50993780489,56510.29212581603,0.4273546009107392,0.7119748867293767,48.06281914021616,99.92247641990916,mMTC
Camera,44.82292920411384,17.20002928709433,Static,URLLC,101.62540170575856,5.543123906938728,18.33142716608146,95.68932686726623,Sensor Data,30772.301106393414,132404.7951209145,0.3426322739829898,1.0534943630385676,149.58082531613277,99.90860617259017,URLLC
Drone,8.54706989884219,29.47055854684424,Static,mMTC,139.36266218989982,7.751429231503155,151.21113040921847,76.19196121126204,Sensor Data,19921.714060690123,6973.40506319913,0.6185548740821818,1.0186271213627074,81.18924318404633,99.93667505400245,mMTC
Sensor,49.77806420522107,48.71283201452742,Mobile,mMTC,63.396226916723855,8.229659264338267,75.48574773028463,70.89297290572927,Video,31273.449374089047,5433.842484832172,1.1660935223296554,1.3430744570749171,48.9536080193938,99.94483608801539,URLLC
Meter,6.383202634573742,19.34167545626979,Mobile,mMTC,110.51755885586395,9.310064533180851,26.43559668550503,86.42590268199172,Video,18187.167720209025,74741.20057660571,1.5668048966558594,1.7142552166364502,112.4528354970692,99.87035831601236,URLLC
Sensor,1.2400235696598256,12.221441434266884,Mobile,mMTC,66.37721463650486,5.474704936101155,68.56844367043287,72.79637841824169,Video,77749.58489213296,50460.32770782389,1.9272138044604545,0.5311060644959831,111.24502360761993,99.87468352698922,mMTC
Sensor,44.555935606863855,27.98987037010988,Mobile,mMTC,191.19509862771864,2.7445413655167887,62.34054812547656,83.59007146814744,Video,18288.806436599665,140281.82104648868,0.38190580172084365,0.7870019882566835,97.91821242375822,99.8373788073026,mMTC
Meter,12.625198664114826,22.45194899261943,Static,mMTC,30.970174234924333,7.879791068209544,141.39019811941753,90.21094539461842,Video,71695.1459758464,151261.80594605938,0.116262487099813,1.1586764565912238,34.54973268208815,99.96392499938591,URLLC
Drone,36.620131558612684,12.180975475402109,Static,mMTC,69.44130695087253,2.1301773814483296,35.890884611167095,92.05636338607839,Video,16333.798004742057,7537.071246510046,1.9655686141646926,1.50882210489997,19.314476712665847,99.82559224738223,mMTC
Meter,40.64526105913743,44.98481222165156,Static,URLLC,180.75959777897816,4.765080809553494,106.70292811970756,62.71570208412464,Video,22708.011877325545,87447.92277688005,0.36047264156808256,0.8285285129571605,114.27019163101949,99.90428831853272,URLLC
Sensor,43.01982635608978,49.582575974920005,Mobile,mMTC,106.40647235131108,6.653917448668153,145.99666583810267,78.57290605198241,Video,34317.73720367225,188660.00725968133,1.528766070927924,0.6037441490938161,62.12840625981794,99.80566653965022,URLLC
Meter,49.583914665376255,30.5861981310499,Mobile,URLLC,128.0151401427506,7.226705677933666,137.02378642449025,51.251713167286674,Sensor Data,95011.05762021849,62798.680191751315,1.5698943936472376,1.383150830797646,28.187620285102657,99.8966516101312,URLLC
Sensor,15.054965646979953,39.86045457680543,Static,mMTC,137.30480686921567,7.597249454943343,169.42434461295636,89.88781058006666,Sensor Data,91390.23824633291,39632.509990147075,0.2603281088238356,1.3613535746838599,140.70584929249245,99.96317775566358,mMTC
Sensor,35.657045425399325,43.65672662958348,Mobile,mMTC,32.76695211924141,2.7417915238637693,15.103908814576513,56.25475865037515,Sensor Data,8603.060261781058,104403.18255309279,1.6414210891744543,1.5380618992709716,140.0472624808195,99.9761498837773,mMTC
Meter,6.212292984900997,36.54419027098221,Mobile,URLLC,23.192973363545313,9.834842812348457,73.37725326259131,93.58422502506254,Sensor Data,33648.71671693304,90347.66631673562,0.5741438558911337,1.0452971242441158,101.70865318101859,99.96025899153278,mMTC
Camera,20.637059922164045,6.987022210027904,Mobile,URLLC,188.8113893080352,2.60576718957064,75.98128560879229,70.34048024357878,Video,34699.82956562134,44136.16230498993,1.6073487137402829,0.24331393462270873,47.771005550660576,99.94510615715983,URLLC
Meter,42.47459881897322,12.093540427256801,Static,URLLC,68.87051215343854,1.864660647305949,20.495887795092198,58.36341389115326,Sensor Data,21235.239062366272,45585.852044493964,0.7051974168229911,1.218339148076921,147.9267385798333,99.830118453861,mMTC
Camera,18.699073279925862,8.19451360181239,Mobile,URLLC,88.45635987839519,6.976453617359786,149.84899002173427,89.79074571998757,Sensor Data,43618.12666491521,137435.35368958386,1.526030141808523,0.6970779397123358,47.542509895076634,99.91349032129499,mMTC
Sensor,29.759221336512894,5.444582298892545,Static,URLLC,142.77677073023892,9.189999998709274,128.66696110887705,60.014319351672356,Sensor Data,74824.72534987381,64787.11312512916,1.6960859557700305,1.9959542548532172,16.435474806627447,99.82319614626508,mMTC
Sensor,25.436785464369386,18.769838394075645,Mobile,mMTC,62.534697873089826,6.034453448494264,102.1335944266885,69.72073368375315,Video,10024.182208422952,197209.82756782055,0.10838365600907873,1.2047168985972894,136.43563972226158,99.81534148858252,mMTC
Camera,32.47460079004623,22.656018221670188,Mobile,URLLC,151.9528466301533,6.359341910632654,81.82812457731059,78.34380981083902,Sensor Data,67197.95635937029,58173.00427764645,1.0941743725985602,0.9400767329214726,41.47901731469539,99.8020929717716,URLLC
Sensor,48.658272274690894,15.846337955116658,Static,URLLC,102.4835927893886,5.846362731408871,162.743589301469,68.0014969268856,Sensor Data,26150.27412035836,109713.49674752973,0.7496536513106177,1.547777577313073,100.0179475720962,99.84270981765032,URLLC
Camera,3.258908561819405,7.907209163884442,Static,URLLC,174.18976495173038,1.384733746836003,58.63676171472109,58.95143712372455,Video,64279.73330422831,14902.90893772056,1.7033808743020769,1.9584499873234344,47.17681713379339,99.94107640095383,mMTC
Camera,28.91109511633067,28.84383908765049,Static,mMTC,70.13731443778683,7.13180415244026,70.19934594586292,70.30468980197153,Sensor Data,68221.16357475618,107903.25266373888,1.0172411609156222,1.0376100700084772,75.32911203296072,99.8912416322244,mMTC
Sensor,43.2199245728891,17.299369398071374,Static,URLLC,56.688046483393734,4.22379208489126,172.18418957308245,57.2122185294222,Video,72840.9315202751,92283.7019490704,0.8263812672231629,0.7295778142417823,69.41269552168347,99.83147920803188,mMTC
Drone,24.328444231547163,40.8216719688603,Mobile,URLLC,169.70390369747696,9.421064157821073,25.663128865606136,85.95777312976364,Video,86184.79252767136,70064.66121854105,0.38069552029999354,1.0148347890101697,65.61928627804528,99.8471567711969,URLLC
Camera,4.387095704107855,5.362367973137654,Mobile,URLLC,78.73869169871006,2.6811104279375244,143.80102896684608,58.575248215941286,Video,89972.01448332211,86096.0130582723,0.6379576018177445,1.4182329753779996,57.906280975145954,99.85065531474339,mMTC
Meter,28.24669794463016,42.91371730794246,Static,mMTC,94.1363562800909,3.7190420354465257,133.47985680036732,74.11912681851939,Sensor Data,75937.10905460139,35939.788818797126,1.988657245010204,1.3791711820703776,17.054500812991584,99.95628349328396,mMTC
Meter,16.93765759577911,47.96391555256806,Static,URLLC,162.86740988383875,5.5436927399384235,163.8115906449662,78.01891268474375,Sensor Data,48161.71523442119,164100.03669238437,1.7276733003325413,1.5155450189218076,43.97344275835712,99.85307895243511,URLLC
Sensor,8.169618374227827,37.22607784191063,Mobile,mMTC,134.4037767274235,5.296195392571082,29.942948952213953,97.25334696770031,Sensor Data,4513.850406558605,184381.8998220854,0.6823563566270621,1.2785181266779289,149.2108969073357,99.84025971239875,URLLC
Drone,42.527208407531916,38.013982936815495,Mobile,mMTC,99.51066027780843,4.602742675115088,175.1232545256679,53.912917705045075,Video,93717.04039691597,167548.03284983634,1.274239879871752,1.913223076057075,16.046064779653655,99.88059545694473,URLLC
Sensor,26.31917589306052,47.010304022122995,Mobile,URLLC,64.98029160282044,3.829626439185594,19.758259168599537,96.52276375092978,Sensor Data,60172.61352421041,161032.70436405993,1.9959859602167567,0.7933043769892064,24.704271023149815,99.96799699918691,mMTC
Drone,46.6971824127638,14.408207838515711,Static,mMTC,157.55617439331758,2.324662629392652,70.72106788031385,60.41131786626404,Sensor Data,53503.64287529449,109812.32580599541,1.409418924906317,0.10236736761024867,19.360799440381445,99.94188572951687,URLLC
Camera,40.39781697785192,49.75545056938595,Static,mMTC,52.47758620821027,8.38829685586245,28.996374846990484,92.04681323198808,Sensor Data,24024.616563045587,66929.46574026365,0.7439154384378344,0.383978554576357,84.39816963119878,99.92713207885149,URLLC
Camera,34.80210379179653,39.80665415203438,Mobile,mMTC,187.09032810555706,5.038928085449661,23.444072110737544,54.524762708883756,Sensor Data,68455.1945759202,34635.73010363759,0.17703924365503276,0.1835400670486071,19.976949843790564,99.97466575211104,URLLC
Camera,0.7487624165829407,37.69568187475072,Static,mMTC,47.0568924421395,6.156609031891525,174.178977076589,99.43511886412311,Sensor Data,99473.62226212441,164003.260499695,1.618619458964252,0.38893233784853454,87.42733601397298,99.95145770912065,mMTC
Camera,21.677261103593374,21.249076054788173,Mobile,mMTC,164.8880645505133,5.918975772721911,133.74526144148868,90.3816376444417,Video,33069.90950092768,8979.201753891284,0.6424696213738131,0.5082431437650431,59.062838142989214,99.86392981643893,URLLC
Meter,10.2755709417756,29.559986843252474,Static,mMTC,96.36479601106409,6.179400519833836,98.43882454467281,53.14755496739798,Video,79978.04498596622,36448.244278032456,0.37301413255559035,0.6164387831423785,133.48934491799565,99.81046360892971,URLLC
Meter,45.58449659691895,34.42630047230061,Static,URLLC,53.48112192803217,7.343563346602152,32.85119766482377,60.70555217160077,Sensor Data,29183.181751799333,80525.92428994908,0.31913346730671505,0.14662521866058126,63.45981543729872,99.81831465860009,URLLC
Sensor,9.141907241479833,32.91542875927472,Mobile,mMTC,92.42820888261882,6.664428955362136,101.79386380894263,77.42724965588778,Sensor Data,48824.334003275704,39166.10619940743,0.30356282961155234,0.6355957155964757,125.68071710361028,99.87240964276046,mMTC
Drone,14.659972557134632,36.724308731491135,Mobile,mMTC,59.879326915988045,3.465126256587081,67.80861597034499,76.17860055701854,Video,21407.293790260643,116724.00359719331,0.3165095610248611,0.3826025844045633,110.11237311227306,99.86756088542674,mMTC
Camera,26.083420002857707,8.707178258528478,Static,URLLC,44.47885715045253,5.983389334293494,59.81190076700503,81.46346014780374,Sensor Data,51327.191921521284,144916.3771794582,1.080286509630091,0.2633813845251707,145.88477972732727,99.96010105256632,mMTC
Camera,13.536499140404922,21.004179477426355,Mobile,mMTC,63.047971807500524,3.2006161498685155,116.98708528532066,73.17533385791924,Video,45984.14646550777,181845.37200625424,1.5507826889956593,1.2043835808534509,74.7379719208631,99.98654294218034,mMTC
Drone,10.888301525316498,24.53000074679647,Static,URLLC,176.13172505688547,6.299528139173216,145.5026611467671,86.70821528981199,Video,3987.7060360709197,42325.50002879611,1.796153045662856,0.4666112049264539,143.8885611363431,99.98195342091901,mMTC
Drone,30.155416592586246,16.72831840437349,Mobile,URLLC,39.069629746368356,4.8874115818218815,88.13770489167932,67.42428018731738,Sensor Data,38242.37575349713,56138.98813889839,1.4035504665460856,0.25464536999575704,102.30188246054972,99.92490777081738,mMTC
Sensor,4.9020113763736815,12.76822716211507,Mobile,mMTC,195.05712579822034,1.3547654046693172,96.39426135435968,58.81934183921914,Sensor Data,6365.96924923417,143431.22206255063,0.2817627017769375,0.4408331825171107,66.66631885231358,99.87683531643731,URLLC
Drone,3.3793040566857737,11.251736596078826,Static,mMTC,20.899721663781825,7.6058711863147055,122.4857473319899,51.68897425100046,Sensor Data,45117.50343752552,43643.72494954398,1.899489032554362,1.7489603293027758,81.13768301242206,99.8703954051402,URLLC
Camera,18.926142111710536,21.48725265154633,Mobile,mMTC,138.48286779042377,3.4719977596329548,35.56527703808291,66.23828063962435,Video,98019.11295769036,76949.21649286043,0.11089009252711501,1.1059247417606222,113.58947224222348,99.80460069584049,URLLC
Camera,36.17289049813918,27.204876525315463,Static,URLLC,174.17215727085548,9.281749196204352,151.72010586982344,71.34394163053261,Video,29368.393321122152,150766.47045169788,1.5294160745071594,1.1155253588842537,134.47589825998307,99.96516267727723,URLLC
Camera,27.962934534560425,7.833939806599732,Static,mMTC,188.11237666281758,3.5250151749565295,153.09487815375934,82.95343574011585,Video,51612.40772062061,75355.47586977987,1.966470960079723,0.6172886355124856,69.79346173075427,99.97141784267343,URLLC
Camera,21.432385189105553,47.59061425657473,Static,URLLC,45.91740682221582,9.969604688216542,104.27269130390698,90.32281731120196,Sensor Data,13106.61397000025,29518.811485189017,1.7992600545469808,1.0806682525458347,142.2962263999484,99.83880386135053,URLLC
Camera,28.50470242911683,39.43594952873413,Static,mMTC,145.6775293614212,5.166560510264106,45.94741388489558,62.003140080195166,Sensor Data,15481.865521083615,54111.013776768996,1.460598774993788,1.4983933612027633,79.57604326025263,99.86686402855062,URLLC
Sensor,18.589848490337044,37.888329793345996,Mobile,mMTC,39.322858908016514,1.2376658763014776,97.62598967225887,74.6601287134659,Video,35611.399364491626,16447.947181974872,1.0973049887034656,1.2333851463890915,119.00104072560428,99.91762624054688,mMTC
Camera,46.839243603889585,12.778723624492713,Static,mMTC,83.47006889739805,1.6864208365286117,32.479981501422955,61.68669361227384,Sensor Data,49024.77431808585,134931.58013442974,1.999111430406864,1.1204908496300134,137.5295547055372,99.85594712570143,mMTC
Sensor,3.2177921000833294,32.171034560548506,Static,URLLC,151.74674435125885,1.7387921415751202,140.94276709800195,97.55826743649335,Video,70170.75513188813,9451.87228201883,1.2879006512607374,0.7908478159442304,44.68429012201557,99.86719902103233,mMTC
Camera,33.83287821197684,28.837622606390035,Static,URLLC,82.27518070935204,1.5059297890611516,66.34039216693046,82.37733784143039,Video,45723.60067406656,114938.75531221762,1.6781403805032238,1.2981166158470088,42.1246096856086,99.88755294336028,URLLC
Meter,44.61849190897365,49.21109806040122,Mobile,mMTC,76.40745109059222,3.410104597035218,66.33061776116244,83.89512003580016,Video,2536.100922089031,190025.1918316127,0.44508022010122295,1.7284660899321933,107.0569452714197,99.86904353710105,mMTC
Meter,40.29229308239504,38.64522965360711,Static,URLLC,40.88983138443348,3.9212994623498547,170.93305396376473,76.56120746784619,Sensor Data,27168.790777978054,172016.7427353445,1.3158324439337175,0.46229565654087523,100.33989224876562,99.82063754177298,URLLC
Meter,9.610031223661613,30.909284767230403,Static,mMTC,31.95885697905584,2.001572776904596,84.6066706232715,64.09148844825506,Sensor Data,2574.8524195615973,14866.338421301845,0.12536364815719914,1.6659254582330132,126.83398829623555,99.93827922894809,URLLC
Meter,15.148354274524273,43.2865699911555,Mobile,URLLC,40.75003843071627,4.943183363212478,145.27992381021656,60.02149404696196,Sensor Data,91802.37915435732,142982.26983030405,1.6357097865118884,1.019747558810419,88.0964665034741,99.83033231943647,URLLC
Sensor,35.99387296600168,11.979242188731927,Static,URLLC,177.58545949014038,4.28815739515829,120.1318426385986,82.83227570414954,Sensor Data,3000.605546530354,138112.2205828321,0.8842067866696245,1.9605903403530571,113.09211559355111,99.96284259242492,mMTC
Sensor,4.671392679447894,5.684743836093974,Static,mMTC,22.015734568566543,6.726915962382686,67.16899126712906,96.08535924949781,Video,5054.08047213104,59887.80642425155,0.5900983349478247,0.5977103762236818,37.954753264343026,99.86165923086601,mMTC
Drone,40.68715414171291,36.060500003653544,Mobile,mMTC,144.71585651635203,2.762781035516323,35.4254754738134,60.64468485113878,Video,29897.722178008265,22131.73482851716,0.5918777998806767,0.28551607267707124,88.61908565826928,99.84858106915136,URLLC
Camera,36.08589375793712,9.424015710675686,Static,URLLC,158.3523613798936,9.225869411956062,146.62748064360827,78.58821671867234,Sensor Data,63269.648904812064,170858.4656983907,1.9616183475478022,0.40509028019585547,16.379756640533,99.9349817573002,mMTC
Meter,36.61552913714946,10.194513799257914,Static,URLLC,122.2198947429372,5.643917009269869,140.81310731358076,76.46624858984987,Sensor Data,35859.88810086542,110994.63393932558,1.7456075561039113,0.13641620192688683,107.06112000115124,99.94676993438694,mMTC
Sensor,5.461947828245774,38.51063268910387,Mobile,URLLC,151.53956501296673,6.613597355345357,42.912085184313526,82.08265482149662,Video,6250.430953556117,139772.90625983098,1.5985309367252456,0.7941566609585075,146.03007928340384,99.85921717281619,URLLC
Camera,36.02914696840343,17.17406798602951,Mobile,mMTC,137.40854042451804,1.35568304560381,56.10412028449573,79.38949716272313,Sensor Data,83641.49559408796,91723.54632164944,1.0600073874869627,0.7084585002398429,38.68418763322846,99.97135046655664,mMTC
Camera,34.15099719838852,33.28840470060018,Mobile,mMTC,102.00052803704467,6.031798289806166,141.42915489508096,63.63973033661078,Sensor Data,70052.02868324629,44704.86537707328,0.8582816823274817,1.3129739598554335,33.4477577238156,99.92619108829672,mMTC
Sensor,41.6306632956816,46.28331167417368,Static,URLLC,88.88787701772807,4.31290184060485,177.2990994062816,84.57208458594363,Video,39697.56732311793,52291.58084601388,1.222802166409745,0.40925479936867537,78.93215110409145,99.82440106300928,mMTC
Meter,2.5589998346952405,19.241353923703624,Static,mMTC,189.43975791293124,9.317548439337955,154.20081229217408,63.63299066398702,Video,67723.0080054972,107104.86715532938,1.136109689827091,1.5455019270418422,75.26337960314113,99.82747422595698,mMTC
